tree.0001.01,tree.0001.02,tree.0001.03,tree.0001.04,tree.0001.05,tree.0001.06,tree.0001.07,tree.0001.08,tree.0001.09,tree.0001.10,tree.0020.01,tree.0020.02,tree.0020.03,tree.0020.04,tree.0020.05,tree.0020.06,tree.0020.07,tree.0020.08,tree.0020.09,tree.0020.10,tree.0021.01,tree.0021.02,tree.0021.03,tree.0021.04,tree.0021.05,tree.0021.06,tree.0021.07,tree.0021.08,tree.0021.09,tree.0021.10,tree.0022.01,tree.0022.02,tree.0022.03,tree.0022.04,tree.0022.05,tree.0022.06,tree.0022.07,tree.0022.08,tree.0022.09,tree.0022.10,tree.0023.01,tree.0023.02,tree.0023.03,tree.0023.04,tree.0023.05,tree.0023.06,tree.0023.07,tree.0023.08,tree.0023.09,tree.0023.10,tree.0024.01,tree.0024.02,tree.0024.03,tree.0024.04,tree.0024.05,tree.0024.06,tree.0024.07,tree.0024.08,tree.0024.09,tree.0024.10,tree.0025.01,tree.0025.02,tree.0025.03,tree.0025.04,tree.0025.05,tree.0025.06,tree.0025.07,tree.0025.08,tree.0025.09,tree.0025.10,tree.0026.01,tree.0026.02,tree.0026.03,tree.0026.04,tree.0026.05,tree.0026.06,tree.0026.07,tree.0026.08,tree.0026.09,tree.0026.10,tree.0027.01,tree.0027.02,tree.0027.03,tree.0027.04,tree.0027.05,tree.0027.06,tree.0027.07,tree.0027.08,tree.0027.09,tree.0027.10,tree.0028.01,tree.0028.02,tree.0028.03,tree.0028.04,tree.0028.05,tree.0028.06,tree.0028.07,tree.0028.08,tree.0028.09,tree.0028.10,tree.0029.01,tree.0029.02,tree.0029.03,tree.0029.04,tree.0029.05,tree.0029.06,tree.0029.07,tree.0029.08,tree.0029.09,tree.0029.10,tree.0030.01,tree.0030.02,tree.0030.03,tree.0030.04,tree.0030.05,tree.0030.06,tree.0030.07,tree.0030.08,tree.0030.09,tree.0030.10,tree.0031.01,tree.0031.02,tree.0031.03,tree.0031.04,tree.0031.05,tree.0031.06,tree.0031.07,tree.0031.08,tree.0031.09,tree.0031.10,tree.0032.01,tree.0032.02,tree.0032.03,tree.0032.04,tree.0032.05,tree.0032.06,tree.0032.07,tree.0032.08,tree.0032.09,tree.0032.10,tree.0033.01,tree.0033.02,tree.0033.03,tree.0033.04,tree.0033.05,tree.0033.06,tree.0033.07,tree.0033.08,tree.0033.09,tree.0033.10,tree.0034.01,tree.0034.02,tree.0034.03,tree.0034.04,tree.0034.05,tree.0034.06,tree.0034.07,tree.0034.08,tree.0034.09,tree.0034.10,tree.0035.01,tree.0035.02,tree.0035.03,tree.0035.04,tree.0035.05,tree.0035.06,tree.0035.07,tree.0035.08,tree.0035.09,tree.0035.10,tree.0036.01,tree.0036.02,tree.0036.03,tree.0036.04,tree.0036.05,tree.0036.06,tree.0036.07,tree.0036.08,tree.0036.09,tree.0036.10,tree.0037.01,tree.0037.02,tree.0037.03,tree.0037.04,tree.0037.05,tree.0037.06,tree.0037.07,tree.0037.08,tree.0037.09,tree.0037.10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346.27282482,949.848506045,956.016983584,1000.64687072,792.303987987,1121.10336621,1046.04336988,956.0734891,1067.15808017,915.456370684,849.027255368,1010.8873887,852.963630875,880.557708817,952.644219191,929.790945792,750.091122332,856.169143346,803.18604877,987.690161072,925.152693954,835.625927239,1069.89527621,920.884537551,941.350285241,870.4163905,826.948914091,891.97929406,789.126929113,900.948286688,867.554904735,889.893891297,991.508201108,972.049260375,1022.27891285,954.454729347,901.966856697,926.531295824,871.927178516,889.554985658,667.832382857,720.326090926,826.425795283,596.417637392,703.598358456,777.367411329,646.982076062,635.762135224,705.665165717,744.47105327,1030.66067873,1061.82281354,1073.70566535,1043.27501774,917.050938747,1007.72823058,1041.1043341,1094.14653177,1097.18207699,1016.327149,886.474939868,767.628703476,848.568150283,859.061281698,867.446924344,773.944188528,759.276634912,673.203184158,674.547710914,793.668899314
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896.537450998,757.136822975,790.01280309,622.405891923,900.089034098,814.159455326,768.540387408,849.228660143,733.922412317,685.106372016,805.481600753,674.230141691,717.37412985,756.96481737,739.954343412,607.662321375,671.356702645,644.18330124,778.078374898,742.130136447,675.231788822,854.679043271,733.959701457,741.095301484,732.368325102,674.280156194,722.161700016,632.148428894,715.530863606,707.314636769,697.750760091,801.834438388,777.505030066,807.716375642,737.25328651,733.26491771,744.336909894,721.374018784,721.34256219,548.937206677,595.273660888,683.830253801,529.564276971,580.465860789,633.671963211,543.984060248,521.757285367,577.132970786,606.813009652,817.29494231,831.197837526,853.451086937,815.866298575,747.195642121,809.88081174,828.439370736,855.192672339,865.458550797,783.859768246,704.890527895,607.169423772,682.40051424,688.444830861,709.881716174,616.98559093,618.579558678,559.159172975,537.51256686,645.283665241
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.243224995,805.664763215,611.28135981,886.902832451,810.34657202,745.290254659,826.239832047,732.036278891,676.115793268,808.633358739,683.262550864,698.216927604,748.171888981,737.940979453,591.860534105,694.275061653,632.462491704,784.966197903,737.561488879,666.872618585,833.986524449,725.685116939,738.09844425,706.637339907,667.883653922,705.979496239,625.288325854,736.983365058,720.490333452,699.754434465,803.247991228,794.151773832,814.273681666,742.226881518,728.095686047,729.439218823,713.19914316,716.102089007,527.526468576,587.018711632,665.012920612,515.843623932,571.078338426,649.435551599,525.59478372,518.38362922,555.140437311,595.19755369,815.942961295,834.909860277,837.131015626,806.139850104,723.056643336,793.691982066,809.117334477,873.279601729,869.694359967,789.384658691,704.175855013,596.048965371,687.097604934,681.84731051,692.794238421,623.702962613,606.159699975,549.156992652,568.261029724,627.821716045
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956.39035474,655.480854057,920.633759054,845.688452912,791.211969706,878.40265339,763.734656461,711.180201082,829.020060007,709.759388178,720.524783195,788.381208782,761.001323169,622.366742388,707.792384378,670.01302274,821.111387858,756.226460367,693.734884264,881.883369246,763.150030462,763.929041224,743.62146376,690.15276746,735.92427406,650.857555336,755.73365893,735.658456232,720.073432633,850.486762505,805.636785814,847.147137865,793.407739144,774.169225439,764.903531291,739.328730209,744.680362537,557.980649142,606.898290163,692.109668395,530.170879508,597.319999369,660.773962671,543.357179285,530.960213824,577.037104206,621.769723126,860.164313946,872.098674287,886.688848259,846.825348601,773.178175921,835.248524784,861.357213272,901.253803888,907.309918865,829.301286347,736.510679138,645.800239379,716.323249135,725.156343091,713.546045568,648.576912155,638.62122605,569.077932215,564.338807025,672.545257721
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.305529617,708.868885341,709.035167517,637.550491971,706.293849857,604.908105611,562.993385329,654.05519951,569.687579608,595.942626935,616.703766888,608.917476299,508.962194505,561.011784795,556.603080953,660.72777368,602.529097713,550.093111128,709.321968698,613.581156941,615.134912184,582.545584132,555.818617704,593.218452346,538.293505205,597.579123484,574.079083195,579.651757656,656.929095803,628.162756197,650.939190937,636.191222627,608.102822365,612.509748706,590.091339838,586.155950376,453.025745385,491.267808961,565.424677349,408.385622671,480.728043204,513.951711949,450.93451366,429.084787484,480.251485235,495.2816283,686.167712898,687.60659569,697.818259852,675.215038967,625.757828493,661.480246776,675.724405795,706.59883423,707.891338195,673.279346385,579.886110104,525.728586752,559.562081042,583.451286477,570.702833395,528.97225629,506.471694229,450.982835795,458.773642036,546.322922023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.4591454,951.30403471,897.209964711,973.074149371,843.621316379,786.13874891,932.421750416,776.229350961,817.168921996,883.568611245,857.961058079,686.75341513,782.431087371,738.087864483,897.591033932,853.609598679,767.916032919,984.290236995,855.502153359,856.122870559,829.856937829,772.187440764,823.730494041,716.533078063,820.410275902,804.802991938,801.244756145,922.417523082,897.956310042,942.704345034,849.311867243,831.89487651,866.784528233,806.646907639,826.734119262,625.278258039,674.950033287,764.066508886,572.993761777,654.937305799,709.024418936,594.983753993,600.002132763,644.044927323,680.622792557,959.560484189,957.783093748,1010.01584273,944.36006615,852.545474099,935.934293397,965.182901309,1007.40338659,1011.7358335,913.985879836,813.867718637,691.381984052,769.582161566,788.430777713,804.192244555,706.647180221,711.917013043,621.810075953,620.993053864,729.313380346
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060.90036441,853.339216666,927.12009899,781.752286852,730.101943795,872.425685318,742.851442422,780.110612754,811.780606452,804.905234994,664.497447643,743.725153924,721.063212212,864.064712892,812.08310806,728.96893548,935.38392233,806.003324201,816.113564795,767.03641526,736.592121867,782.259265982,700.139284479,783.785376862,752.352199052,773.775536094,860.725764327,846.042253218,860.4409731,822.513691093,788.172617615,807.966649268,759.823525973,788.965480892,582.52051654,637.019018311,732.989574636,525.814688917,621.096614757,653.379032891,575.614024212,565.616873601,620.667580461,632.260344958,920.404135526,909.524283327,928.127777683,897.446798139,822.058377813,870.200366329,886.506168664,932.669600473,935.248694596,892.069443616,748.054589571,675.555927262,724.564448872,757.104602207,752.347805223,692.523270111,657.975063396,581.480411061,604.486298538,714.100540621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.214253982,857.382251916,728.053113913,680.96892931,799.256651725,679.881590401,710.844983403,762.705367557,735.848465196,612.23606734,669.12357989,656.436869377,792.742232016,735.846619638,673.986365424,855.681155229,734.582507903,754.927089389,720.006247212,683.935327833,725.680339345,639.477041357,704.900539224,691.510745706,701.363517084,800.863828032,766.194221967,799.863143623,752.244906828,739.646179555,741.733461537,695.157348666,717.257784966,539.768443378,589.578793302,666.939283699,489.008277791,566.278797718,599.741409536,521.42003391,517.291381258,571.564954516,587.314703189,839.170258213,837.098640844,870.077957189,821.84657481,764.578204258,800.123963604,841.987673109,853.322641701,868.155876677,801.152697024,709.189488903,619.843267983,668.026563942,688.32679947,693.775428317,632.925356901,614.140923169,547.307343349,536.282074125,649.862541162
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068.54607373,815.111812464,753.473250962,884.305061658,757.732524927,766.331888997,844.29665792,809.181587028,679.902010002,742.190410907,733.479559064,871.376691621,820.035126586,750.138019149,959.79093493,813.895915693,825.276872781,794.058024675,747.082451334,802.202379427,715.36431438,803.110159161,773.32626773,783.715990212,891.943816515,848.454245616,881.518604452,856.314005123,824.074400875,818.854894101,796.179663111,791.827156154,605.617000807,648.925360832,748.246579798,559.491656966,633.366782759,677.327871324,595.419726752,568.117251415,628.697904736,656.606967769,930.447900139,923.777834382,959.940107965,911.125529512,839.860242132,886.831013684,927.108682004,956.464391615,962.272563242,889.733077621,785.503975129,696.052169811,755.602769008,775.500667711,777.642899897,700.854057531,676.58710074,612.074819446,593.853838374,731.20131843
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.536956942,661.479993756,764.617695862,651.680925102,670.651991743,723.150444039,703.068342121,581.35848414,652.445082918,625.602796606,752.025288613,714.156203829,643.688945284,817.587290306,701.044657085,713.644712436,689.561515329,640.213314927,688.024795755,612.792455332,696.538057369,676.229246349,672.073708494,767.47291088,744.271468317,770.009317568,728.644757258,704.300643219,703.53394223,689.63807686,684.247387293,522.434342668,565.190995459,647.716363858,490.634029657,549.808205724,598.865363422,521.698052811,496.652575423,547.788512011,570.060734669,788.140547055,798.88528963,816.409149146,780.181870993,713.196188557,764.0149094,794.0469113,819.476677486,831.835029816,762.095133707,675.930339637,590.262855075,656.028456756,659.751241698,676.223521719,600.074250503,586.922476392,531.966369716,532.098344385,619.955836713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.429671806,709.784384464,605.827523756,633.95925716,679.289157638,652.504092518,543.851060085,606.231372645,582.431427786,703.649315435,654.326734895,603.853697304,770.427433908,655.220208355,661.441991276,644.729608689,599.355376127,642.615413506,573.005865075,651.022811147,628.187574442,625.805548244,708.963070136,690.883511181,714.651291819,673.440802409,652.185346736,665.702672999,642.070051482,645.53493894,487.064407844,538.077092818,611.364048333,460.355689036,518.505388281,568.530495856,488.293651215,466.405311687,512.762667825,540.521049713,731.367930138,740.327245165,762.425048419,725.270957716,663.28616715,720.099073612,739.179240475,764.523958394,768.605804417,706.999456962,639.699924353,553.558211496,608.270769237,621.0799489,629.248135115,561.049333212,555.764076384,499.008296793,491.101438325,578.146084051
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953.191042565,715.753244212,744.594250081,799.269970551,778.57177154,634.074150954,726.068397108,684.947890195,832.116164354,776.146228906,711.35349115,895.889852971,764.381756249,777.142118936,752.857482154,704.457893599,756.149487233,661.031616512,766.055470045,749.404135278,742.914462611,831.002032887,836.584663658,844.397470787,785.091462115,755.870999919,775.75316188,746.978895595,754.04759227,572.001575867,614.645287475,716.590142941,535.197972136,604.007268685,666.636393702,557.727563979,552.843828664,598.471939861,618.252875227,862.461227438,877.679090301,890.26462535,852.746348232,774.911975668,848.77988309,855.061628848,910.263049209,910.835810663,849.984980386,739.368053806,633.95514826,721.092357243,726.825537298,738.546229487,664.837645991,645.882306034,580.523558501,590.64345805,678.430749257
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724.790614669,625.596682251,668.250792196,660.91524892,539.117788783,599.999044233,587.983773402,707.299302805,664.43159551,587.456480942,762.549046257,650.011283253,660.87117975,638.237902479,601.747019481,636.676530443,573.919816031,652.792367677,633.897269563,629.42059418,716.293587378,683.62531183,709.259881355,685.135248079,648.312959177,651.301859062,637.415335857,631.7536055,489.263542517,531.105127725,600.566431124,442.085983357,508.202497763,559.982889266,489.178392302,466.760654186,508.392085646,527.986894975,735.253088683,740.848358847,750.662086861,727.412103677,658.066369217,718.918224911,722.157046317,771.372111698,768.934319104,712.927736068,633.047830203,553.418407173,610.250744711,620.136712926,621.595718293,571.318993485,538.503413244,490.840276962,498.96714961,573.351494671
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.032544613,693.247254125,697.210240496,564.117849744,648.590436325,602.488992295,734.063594596,681.371741253,630.125493963,789.347498702,692.624779084,689.479043015,671.031706958,623.67558361,661.217591794,586.748758991,656.654235948,647.145186249,648.224756992,735.595208743,727.354670736,739.014728578,676.667152976,672.21397337,692.92862724,653.244140505,662.993743215,510.050074593,548.321874487,638.782870341,474.147499306,541.296425192,583.474705288,500.80605516,490.683526681,537.836751426,556.212783978,755.715526025,768.827669528,786.613795058,758.307828063,681.316458498,741.077000019,757.254044657,789.017323562,797.922791931,741.600691823,648.086689044,569.571228711,629.833009188,646.050109097,646.847966643,581.322770456,578.720962864,510.174800047,514.744069976,600.860955259
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863.483012999,729.757562949,597.270798348,667.562896621,648.457794178,772.96875701,732.096175893,676.105383613,847.479519831,725.78352951,739.742217597,712.113589344,669.582923299,711.312990035,627.332871432,720.747734335,695.303572705,696.179701762,791.045386236,763.02319161,799.775179308,752.984850719,724.665566021,728.72438,700.715172251,708.236072522,544.479629756,584.389137053,657.704162665,506.334579399,572.780076979,617.254708886,517.437385001,514.415288168,557.619961206,586.348708124,820.397215497,825.163699611,855.639217423,805.864616271,737.059520133,792.31312723,828.726967693,844.996271085,862.337146773,784.004544854,703.582529029,607.358677114,673.928472911,686.340768259,691.169736534,622.16011077,615.23808218,551.459313082,541.050493222,642.751984569
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841.422264643,586.883427146,679.483032839,621.849910066,759.527169334,725.106676203,651.872934041,821.049234362,725.959472112,713.633525617,683.549553728,652.096280093,699.534162908,622.69032288,696.225091034,690.952769992,678.171818819,772.05379621,756.452627926,768.824210113,722.760499514,699.126288336,719.712019582,697.274807583,689.365519039,530.794457289,565.461825034,670.886141006,491.902851788,565.370122028,627.315859962,519.119731638,509.188698222,558.61654619,573.749694662,798.473299048,803.422616959,809.640297207,797.689622822,706.654003552,770.82020384,791.951756302,826.347996503,830.823350792,772.72821386,671.04666184,595.475044528,662.885083474,666.466475441,677.374139168,614.109889598,595.964710526,542.08009424,555.300187761,623.574697201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.618004456,544.543623038,522.580678961,633.449558997,591.194854973,544.246502108,684.324621341,585.755033415,595.39164452,569.92628677,542.217633398,579.908047839,507.174445499,568.552936437,566.404700673,562.53315387,633.07085973,616.022785855,629.295286656,605.195463618,586.916739696,590.465396309,577.048384426,573.076771165,441.344172998,476.241767295,542.748636858,408.806365698,468.014591136,503.307155573,438.35224414,421.506291974,468.351351411,474.109859296,649.651851727,660.179982756,676.925518443,650.587092275,598.208878268,628.876178037,660.606208122,667.039675705,686.050819836,639.040995018,560.487536231,504.095686739,550.931367052,549.663616353,555.567649203,510.51215247,491.179074506,452.162167005,444.566724129,527.333027766
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.959286623,578.824830312,714.809914007,663.638514,616.298404722,748.928156002,662.118795257,669.056850043,630.367721627,599.734719074,632.736940523,569.071941668,645.405405315,637.178554486,632.631633422,712.413221159,719.396237587,708.389922135,664.368639875,646.913014934,666.835826357,643.613235327,646.847345924,496.072520837,526.434697147,619.455653678,471.931502769,521.155982557,585.100976382,483.295577245,476.434663903,516.798819458,529.609828876,738.096252727,749.237201241,745.023815046,729.658723967,654.734356096,711.983448506,720.882936968,760.662395095,773.213126934,718.027061129,630.89517829,553.221095695,617.604886674,629.894809425,627.391353062,571.687014457,553.01259269,507.88033709,515.694569184,585.772814518
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678.483279724,678.44977629,627.032683907,570.006903118,730.331508909,621.259354177,635.075406721,608.595459483,576.543445369,612.519955608,550.308922088,618.641518097,589.190872539,606.565944437,676.191847734,649.834772397,677.977460167,649.161730154,626.384561397,621.283660145,604.891374582,607.309531435,469.051509498,504.745582255,569.245834922,419.022034916,486.953715031,526.62411055,457.18403683,444.279011589,489.372791039,503.540709648,701.032159442,705.526912624,721.411350959,698.92349114,643.386388487,688.55929061,696.458117216,731.047906928,732.959634898,696.004957175,606.172846684,535.981093439,577.596672945,595.880305124,594.601186847,547.235357063,516.610807115,468.615008137,475.316757879,560.578702893
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.874363812,754.405473308,696.711732389,880.251593836,751.311312861,772.040098024,740.08451663,689.787993933,731.014017943,653.338263332,747.652288043,723.777320545,731.696636119,826.312279711,806.391275728,826.686606835,784.833276405,760.118246491,757.421190566,744.979945656,742.897159935,548.108787709,614.540705245,699.624639163,510.984608918,591.142212893,651.638184035,553.530095709,532.065901025,583.401669717,601.212427185,844.871287327,865.784591806,874.460410503,839.357979316,766.380270881,828.924404165,845.21809345,886.660333856,895.826463076,837.657085371,734.479076291,642.353492581,708.278916322,715.066829463,717.28656853,661.044683435,624.45217119,572.055667528,570.967625615,671.821982782
